"
Bolton Wanderers
","
Crystal Palace
"
Starting XI
13,B. Alnwick,[],1,J. Speroni,[]
5,M. Beevers,"[('yellow-card', ""51'"")]",34,M. Kelly,[]
31,D. Wheater,[],27,D. Delaney,[]
32,T. Thorpe,[],19,Z. Fryers,[]
20,A. Taylor,[],2,J. Ward,[]
6,J. Vela,[],16,J. Ledley,"[('sub-out', ""66'"")]"
8,J. Spearing,"[('yellow-card', ""60'"")]",14,Chung-Yong Lee,[]
23,L. Wilson,[],22,J. Mutch,[]
24,J. Henry,"[('sub-out', ""86'"")]",4,M. Flamini,[]
14,G. Madine,"[('sub-out', ""80'"")]",8,L. Rémy,"[('sub-out', ""46'"")]"
10,Z. Clough,"[('sub-out', ""80'"")]",9,F. Campbell,"[('sub-out', ""80'"")]"
