"
PSV
","
ADO Den Haag
"
Starting XI
1,J. Zoet,"[('yellow-card', ""57'"")]",1,E. Šetkus,[]
5,D. Schwaab,[],4,T. Beugelsdijk,[]
4,S. Arias,[],5,W. Kanon,[]
3,H. Moreno,[],3,T. Meißner,[]
2,N. Isimat-Mirin,[],28,T. Ebuehi,[]
10,S. de Jong,"[('sub-out', ""67'"")]",23,H. Hevel,"[('sub-out', ""74'"")]"
6,D. Pröpper,[],12,T. Trybull,[]
25,O. Zinchenko,[],6,A. El Mahdioui,[]
23,B. Ramselaar,"[('sub-out', ""86'"")]",33,G. Kastaneer,[]
7,G. Pereiro,[],20,R. Schaken,"[('sub-out', ""46'"")]"
9,L. de Jong,[],9,M. Havenaar,"[('sub-out', ""85'"")]"
