"
Augsburg
","
Ingolstadt
"
Starting XI
35,M. Hitz,[],35,M. Hansen,[]
36,M. Hinteregger,"[('yellow-card', ""80'"")]",33,F. Hadergjonaj,"[('yellow-card', ""64'"")]"
3,K. Stafylidis,"[('sub-out', ""72'"")]",32,M. Tisserand,[]
2,P. Verhaegh,[],29,M. Suttner,[]
19,Ja-Cheol Koo,"[('yellow-card', ""45'"")]",34,M. Matip,[]
38,K. Danso,[],18,R. Brégerie,[]
14,J. Morávek,"[('yellow-card', ""66'""), ('sub-out', ""78'"")]",21,S. Kittel,"[('sub-out', ""84'"")]"
10,D. Baier,[],36,A. Cohen,[]
20,G. Kačar,"[('sub-out', ""66'"")]",8,Roger,"[('yellow-card', ""75'"")]"
25,R. Bobadilla,[],10,P. Groß,"[('sub-out', ""88'"")]"
27,A. Finnbogason,[],11,D. Lezcano,"[('sub-out', ""76'"")]"
