"
Hull City
","
Swansea City
"
Starting XI
16,E. Jakupovic,[],13,K. Nordfeldt,[]
21,M. Dawson,"[('sub-out', ""70'"")]",26,K. Naughton,"[('yellow-card', ""87'"")]"
3,A. Robertson,[],33,F. Fernández,[]
10,R. Snodgrass,[],35,S. Kingsley,"[('sub-out', ""67'"")]"
25,R. Mason,[],5,M. van der Hoorn,[]
22,M. Henriksen,"[('sub-out', ""64'"")]",24,J. Cork,[]
8,T. Huddlestone,"[('yellow-card', ""7'"")]",23,G. Sigurðsson,[]
14,J. Livermore,[],12,N. Dyer,"[('sub-out', ""63'"")]"
7,D. Meyler,[],8,L. Fer,[]
11,S. Clucas,"[('yellow-card', ""45'+"")]",4,Sung-Yeung Ki,[]
20,A. Diomande,"[('sub-out', ""89'"")]",10,Borja Bastón,"[('sub-out', ""62'"")]"
