"
Genoa
","
Roma
"
Starting XI
1,M. Perin,"[('sub-out', ""9'"")]",1,W. Szczęsny,[]
24,E. Muñoz,[],13,Bruno Peres,"[('sub-out', ""85'"")]"
5,A. Izzo,[],33,Emerson,[]
8,N. Burdisso,[],2,A. Rüdiger,"[('yellow-card', ""38'"")]"
30,L. Rigoni,[],20,F. Fazio,"[('yellow-card', ""84'"")]"
93,D. Laxalt,[],3,Juan Jesus,[]
99,N. Ninković,"[('sub-out', ""62'"")]",4,R. Nainggolan,"[('sub-out', ""88'"")]"
4,I. Cofie,"[('yellow-card', ""27'"")]",16,D. De Rossi,"[('yellow-card', ""49'"")]"
22,D. Lazović,"[('sub-out', ""78'"")]",8,D. Perotti,"[('sub-out', ""78'"")]"
9,G. Simeone,[],6,K. Strootman,"[('yellow-card', ""66'"")]"
11,L. Ocampos,"[('yellow-card', ""81'"")]",9,E. Džeko,[]
