"
León
","
Pachuca
"
Starting XI
25,W. Yarbrough,[],21,Ó. Pérez,[]
3,G. Burdisso,"[('yellow-card', ""28'"")]",33,S. Medina,[]
6,D. Novaretti,"[('yellow-card', ""37'"")]",23,O. Murillo,"[('yellow-card', ""53'"")]"
5,F. Navarro,[],5,V. Guzmán,"[('sub-out', ""78'"")]"
24,O. Rodríguez,[],4,O. González,[]
10,L. Montes,[],12,E. García,"[('yellow-card', ""90'+"")]"
18,M. Moralez,"[('sub-out', ""83'"")]",16,J. Hernández,[]
20,L. López,[],10,J. Urretaviscaya,[]
27,C. Peña,"[('sub-out', ""69'"")]",8,H. Lozano,"[('yellow-card', ""37'"")]"
26,C. Valdéz,[],29,F. Jara,"[('sub-out', ""86'"")]"
17,M. Boselli,"[('yellow-card', ""90'+"")]",11,R. Botta,"[('sub-out', ""70'"")]"
