"
Valencia
","
Sporting Gijón
"
Starting XI
1,Diego Alves,[],1,Pichu Cuéllar,"[('yellow-card', ""79'"")]"
21,Martín Montoya,"[('sub-out', ""63'"")]",15,Canella,[]
14,José Gayá,[],3,J. Babin,[]
24,E. Garay,[],4,Jorge Meré,[]
5,E. Mangala,"[('yellow-card', ""50'""), ('sub-out', ""82'"")]",2,Douglas Pereira,"[('yellow-card', ""49'"")]"
2,João Cancelo,[],22,Mikel Vesga,[]
18,Carlos Soler,[],6,Sergio Álvarez,[]
15,F. Orellana,"[('yellow-card', ""2'"")]",10,Nacho Cases,"[('yellow-card', ""29'""), ('sub-out', ""80'"")]"
10,Dani Parejo,[],19,Carlos Carmona,[]
9,Munir,[],24,D. Čop,"[('yellow-card', ""76'""), ('sub-out', ""77'"")]"
12,S. Zaza,"[('yellow-card', ""19'"")]",14,Burgui,"[('sub-out', ""73'"")]"
