"
Twente
","
Go Ahead Eagles
"
Starting XI
1,N. Marsman,[],1,T. Zwarthoed,[]
2,H. ter Avest,[],3,S. Fischer,[]
3,J. Andersen,[],4,X. Schenk,"[('yellow-card', ""20'"")]"
28,J. van der Lely,"[('yellow-card', ""66'"")]",32,J. Groenbast,[]
5,S. Thesker,"[('yellow-card', ""79'"")]",7,D. Crowley,"[('sub-out', ""88'"")]"
43,M. Klich,[],29,Chirivella,[]
19,F. Jensen,"[('sub-out', ""74'"")]",24,M. Ritzmaier,"[('yellow-card', ""49'"")]"
22,K. Mokotjo,[],6,S. Duits,[]
14,Y. Yeboah,"[('yellow-card', ""51'""), ('sub-out', ""75'"")]",28,E. Manu,"[('sub-out', ""90'+"")]"
10,B. Celina,"[('sub-out', ""82'"")]",19,S. Hendriks,"[('sub-out', ""86'"")]"
17,E. Ünal,[],77,J. Antonia,[]
