"
Osasuna
","
Real Madrid
"
Starting XI
25,S. Sirigu,[],1,K. Navas,[]
6,Oier,[],4,Sergio Ramos,[]
22,N. Vujadinović,[],5,R. Varane,[]
16,Fuentes,"[('yellow-card', ""10'""), ('sub-out', ""53'"")]",23,Danilo,"[('sub-out', ""57'"")]"
3,C. Bonnín,"[('sub-out', ""15'"")]",6,Nacho,[]
8,G. Čaušić,"[('yellow-card', ""90'+"")]",12,Marcelo,[]
11,Álex Berenguer,[],22,Isco,"[('sub-out', ""88'"")]"
17,Jaime Romero,[],14,Casemiro,[]
14,Fausto Tienza,"[('yellow-card', ""37'""), ('sub-out', ""61'"")]",19,L. Modrić,"[('yellow-card', ""28'"")]"
12,E. Rivière,[],9,K. Benzema,"[('sub-out', ""72'"")]"
7,Sergio León,[],7,Cristiano Ronaldo,[]
