"
Morelia
","
León
"
Starting XI
1,F. Rodríguez,[],25,W. Yarbrough,"[('yellow-card', ""74'"")]"
15,S. Vegas,[],23,J. Cornejo,[]
24,G. Achilier,[],3,G. Burdisso,"[('sub-out', ""65'"")]"
17,E. Loeschbor,"[('yellow-card', ""66'"")]",24,O. Rodríguez,[]
2,E. Pérez,[],5,F. Navarro,[]
19,D. Valdés,[],11,A. Andrade,[]
26,A. Rocha,"[('sub-out', ""69'"")]",10,L. Montes,"[('yellow-card', ""58'"")]"
20,R. Millar,[],27,C. Peña,"[('sub-out', ""71'"")]"
22,A. Polo,"[('sub-out', ""74'"")]",8,Elías Hernández,"[('sub-out', ""39'"")]"
9,R. Ruidíaz,"[('sub-out', ""33'"")]",13,A. Mejía,"[('yellow-card', ""80'"")]"
23,J. Cuero,"[('yellow-card', ""52'"")]",17,M. Boselli,[]
