"
Southampton
","
Arsenal
"
Starting XI
41,H. Lewis,[],13,D. Ospina,[]
5,F. Gardoş,[],16,R. Holding,[]
15,R. Martina,[],20,S. Mustafi,[]
24,J. Stephens,[],24,Bellerín,[]
18,H. Reed,[],3,K. Gibbs,[]
4,J. Clasie,[],31,J. Reine-Adelaide,"[('sub-out', ""72'"")]"
23,P. Højbjerg,[],15,A. Oxlade-Chamberlain,[]
39,J. Sims,[],55,A. Maitland-Niles,[]
27,L. Isgrove,"[('sub-out', ""64'"")]",9,Lucas Pérez,[]
38,S. McQueen,[],14,T. Walcott,[]
7,S. Long,"[('sub-out', ""65'"")]",23,D. Welbeck,"[('sub-out', ""65'"")]"
