"
Manchester United
","
Chelsea
"
Starting XI
1,David de Gea,[],1,A. Begović,[]
5,M. Rojo,"[('yellow-card', ""75'"")]",30,David Luiz,[]
36,M. Darmian,[],24,G. Cahill,"[('yellow-card', ""48'"")]"
3,E. Bailly,[],5,K. Zouma,"[('sub-out', ""83'"")]"
18,A. Young,"[('sub-out', ""90'+"")]",28,Azpilicueta,[]
14,J. Lingard,"[('sub-out', ""60'"")]",15,V. Moses,"[('sub-out', ""54'"")]"
6,P. Pogba,[],21,N. Matić,"[('sub-out', ""66'"")]"
21,Ander Herrera,"[('yellow-card', ""73'"")]",10,E. Hazard,[]
27,M. Fellaini,[],11,Pedro,[]
25,A. Valencia,[],7,N. Kanté,[]
19,M. Rashford,"[('sub-out', ""83'"")]",19,Diego Costa,"[('yellow-card', ""33'"")]"
