"
Darmstadt 98
","
Mainz 05
"
Starting XI
1,Daniel Heuer ,[],1,J. Lössl,[]
4,A. Sulu,[],2,G. Donati,"[('sub-out', ""77'"")]"
17,S. Sirigu,"[('sub-out', ""87'"")]",18,D. Brosinski,[]
32,F. Holland,[],16,S. Bell,"[('yellow-card', ""45'""), ('sec-yellow-card', ""89'"")]"
33,S. Sam,[],8,L. Öztunali,[]
8,J. Gondorf,"[('yellow-card', ""77'"")]",22,André Ramalho,"[('yellow-card', ""18'"")]"
18,P. Niemeyer,"[('yellow-card', ""90'+"")]",20,F. Frei,"[('sub-out', ""57'"")]"
20,M. Heller,"[('sub-out', ""75'"")]",7,R. Quaison,[]
6,M. Vrančić,"[('yellow-card', ""53'""), ('sec-yellow-card', ""59'"")]",6,D. Latza,[]
34,Hamit Altıntop,[],32,P. De Blasis,[]
39,S. Schipplock,"[('sub-out', ""64'"")]",15,J. Córdoba,"[('yellow-card', ""66'""), ('sub-out', ""82'"")]"
