"
Everton
","
Manchester City
"
Starting XI
1,Joel Robles,[],1,C. Bravo,[]
23,S. Coleman,[],5,P. Zabaleta,"[('sub-out', ""62'"")]"
30,M. Holgate,"[('yellow-card', ""55'"")]",30,N. Otamendi,"[('yellow-card', ""90'+"")]"
3,L. Baines,[],3,B. Sagna,[]
25,Ramiro Funes Mori,[],24,J. Stones,[]
5,A. Williams,[],22,G. Clichy,[]
8,R. Barkley,"[('sub-out', ""90'"")]",42,Y. Touré,[]
26,T. Davies,[],21,David Silva,"[('yellow-card', ""75'"")]"
18,G. Barry,"[('sub-out', ""74'"")]",17,K. De Bruyne,[]
11,K. Mirallas,"[('sub-out', ""65'"")]",7,R. Sterling,[]
10,R. Lukaku,"[('yellow-card', ""90'+"")]",10,S. Agüero,[]
