"
Sassuolo
","
Sampdoria
"
Starting XI
47,A. Consigli,[],2,E. Viviano,[]
13,F. Peluso,"[('yellow-card', ""45'+"")]",26,M. Silvestre,[]
20,Pol Lirola,[],19,V. Regini,[]
15,F. Acerbi,[],24,B. Bereszyński,"[('yellow-card', ""20'"")]"
28,P. Cannavaro,[],37,M. Škriniar,[]
7,S. Missiroli,[],10,Bruno Fernandes,"[('sub-out', ""59'"")]"
21,A. Aquilani,[],34,L. Torreira,[]
6,L. Pellegrini,"[('yellow-card', ""24'""), ('sub-out', ""76'"")]",8,É. Barreto,"[('sub-out', ""69'"")]"
16,M. Politano,"[('yellow-card', ""58'""), ('sub-out', ""86'"")]",18,D. Praet,"[('sub-out', ""46'"")]"
10,A. Matri,"[('sub-out', ""73'"")]",14,P. Schick,[]
90,A. Ragusa,[],27,F. Quagliarella,[]
