"
Rennes
","
PSG
"
Starting XI
1,B. Costil,[],1,K. Trapp,[]
29,R. Danzé,[],12,T. Meunier,[]
4,Mexer,[],20,L. Kurzawa,[]
24,L. Baal,[],2,Thiago Silva,[]
32,J. Gnagnon,[],5,Marquinhos,[]
21,B. André,[],7,Lucas Moura,"[('sub-out', ""77'"")]"
6,G. Fernandes,"[('sub-out', ""60'"")]",23,J. Draxler,"[('sub-out', ""73'"")]"
26,S. Prcić,"[('sub-out', ""85'"")]",14,B. Matuidi,[]
28,Y. Gourcuff,[],8,T. Motta,"[('yellow-card', ""62'"")]"
10,K. Grosicki,[],6,M. Verratti,"[('yellow-card', ""29'"")]"
14,A. Kalulu,"[('sub-out', ""66'"")]",9,E. Cavani,"[('sub-out', ""70'"")]"
