"
Köln
","
Borussia Dortmund
"
Starting XI
18,T. Kessler,[],1,R. Weidenfeller,[]
16,P. Olkowski,[],29,M. Schmelzer,"[('yellow-card', ""28'"")]"
14,J. Hector,[],26,Ł. Piszczek,"[('sub-out', ""27'"")]"
4,F. Sørensen,[],37,E. Durm,[]
3,D. Heintz,"[('yellow-card', ""53'"")]",25,S. Papastathopoulos,"[('yellow-card', ""60'""), ('sub-out', ""75'"")]"
15,M. Mavraj,[],28,M. Ginter,[]
6,M. Höger,"[('yellow-card', ""72'"")]",27,G. Castro,"[('sub-out', ""53'"")]"
20,S. Özcan,"[('yellow-card', ""65'""), ('sec-yellow-card', ""90'+"")]",7,O. Dembélé,"[('yellow-card', ""45'+"")]"
13,Y. Ōsako,[],33,J. Weigl,[]
9,A. Rudņevs,"[('sub-out', ""76'"")]",17,P. Aubameyang,[]
27,A. Modeste,"[('sub-out', ""87'"")]",11,M. Reus,[]
