"
Schalke 04
","
Darmstadt 98
"
Starting XI
1,R. Fährmann,[],31,M. Esser,[]
6,S. Kolašinac,[],7,A. Fedetskiy,"[('yellow-card', ""39'"")]"
4,B. Höwedes,[],23,F. Jungwirth,"[('sub-out', ""85'"")]"
29,Naldo,[],2,L. Guwara,[]
31,M. Nastasić,[],3,A. Milosevic,[]
7,M. Meyer,"[('sub-out', ""88'"")]",4,A. Sulu,[]
10,N. Bentaleb,"[('sub-out', ""69'"")]",17,S. Sirigu,"[('yellow-card', ""50'""), ('sub-out', ""74'"")]"
21,A. Schöpf,[],20,M. Heller,[]
5,J. Geis,[],6,M. Vrančić,[]
8,L. Goretzka,"[('sub-out', ""46'"")]",16,A. Colak,[]
13,E. Choupo-Moting,[],28,Ä. Ben-Hatira,"[('sub-out', ""54'"")]"
