"
Olympique Lyonnais
","
Lille
"
Starting XI
1,Anthony Lopes,[],1,V. Enyeama,[]
20,Rafael,[],23,A. Soumaoro,[]
2,M. Yanga-Mbiwa,[],25,M. Baša,"[('sub-out', ""49'"")]"
4,E. Mammana,[],2,S. Corchia,[]
15,J. Morel,[],18,F. Béria,[]
28,M. Valbuena,"[('yellow-card', ""58'"")]",15,J. Palmieri,[]
8,C. Tolisso,[],11,E. Bauthéac,"[('yellow-card', ""75'""), ('sub-out', ""76'"")]"
21,M. Gonalons,"[('sub-out', ""83'"")]",6,I. Amadou,"[('sub-out', ""85'"")]"
9,M. Depay,"[('sub-out', ""67'"")]",4,Y. Sankhare,"[('yellow-card', ""16'"")]"
10,A. Lacazette,[],9,Y. Benzia,[]
18,N. Fekir,"[('sub-out', ""67'"")]",12,N. de Préville,[]
