"
Fiorentina
","
Udinese"
Starting XI
12,C. Tătărușanu,[],1,O. Karnezis,[]
40,N. Tomović,[],3,Samir,[]
2,G. Rodríguez,[],5,Danilo,[]
13,D. Astori,[],30,Felipe,[]
31,H. Milić,"[('yellow-card', ""83'"")]",10,R. de Paul,"[('sub-out', ""54'"")]"
8,M. Vecino,"[('sub-out', ""74'"")]",23,E. Hallfreðsson,"[('yellow-card', ""38'"")]"
25,F. Chiesa,[],6,S. Fofana,"[('yellow-card', ""79'"")]"
5,M. Badelj,[],27,S. Widmer,[]
20,Borja Valero,[],14,J. Jankto,"[('sub-out', ""46'"")]"
10,F. Bernardeschi,"[('yellow-card', ""30'""), ('sub-out', ""84'"")]",77,C. Théréau,"[('sub-out', ""67'"")]"
30,K. Babacar,"[('sub-out', ""67'"")]",9,D. Zapata,[]
