"
Roma
","
Atalanta
"
Starting XI
1,W. Szczęsny,[],91,P. Gollini,"[('yellow-card', ""71'"")]"
20,F. Fazio,[],13,M. Caldara,[]
2,A. Rüdiger,"[('yellow-card', ""87'"")]",24,A. Conti,[]
44,K. Manolas,"[('sub-out', ""46'"")]",3,Rafael Tolói,[]
21,Mário Rui,"[('yellow-card', ""72'"")]",5,A. Masiello,[]
4,R. Nainggolan,[],33,H. Hateboer,"[('yellow-card', ""42'"")]"
8,D. Perotti,"[('sub-out', ""87'"")]",19,F. Kessié,[]
16,D. De Rossi,"[('sub-out', ""78'"")]",27,J. Kurtič,"[('yellow-card', ""23'""), ('sub-out', ""68'"")]"
6,K. Strootman,[],4,B. Cristante,"[('sub-out', ""54'"")]"
11,Mohamed Salah,[],11,R. Freuler,[]
9,E. Džeko,[],29,A. Petagna,"[('sub-out', ""84'"")]"
