"
AFC Bournemouth
","
Liverpool
"
Starting XI
1,A. Boruc,[],1,L. Karius,[]
3,S. Cook,[],2,N. Clyne,[]
2,S. Francis,"[('yellow-card', ""50'"")]",6,D. Lovren,[]
5,N. Aké,[],21,Lucas Leiva,[]
15,A. Smith,[],23,E. Can,"[('yellow-card', ""87'"")]"
32,J. Wilshere,"[('yellow-card', ""48'"")]",5,G. Wijnaldum,[]
19,J. Stanislas,"[('sub-out', ""55'"")]",7,J. Milner,[]
4,D. Gosling,"[('sub-out', ""75'"")]",14,J. Henderson,"[('yellow-card', ""53'"")]"
8,H. Arter,[],27,D. Origi,[]
13,C. Wilson,[],19,S. Mané,"[('sub-out', ""69'"")]"
17,J. King,"[('sub-out', ""46'"")]",11,Roberto Firmino,[]
