"
Metz
","
Rennes
"
Starting XI
1,T. Didillon,[],1,B. Costil,[]
25,Iván,"[('yellow-card', ""76'"")]",32,J. Gnagnon,"[('yellow-card', ""11'"")]"
4,M. Biševac,[],15,R. Bensebaini,[]
13,F. Signorino,[],29,R. Danzé,[]
6,S. Falette,"[('yellow-card', ""62'"")]",24,L. Baal,[]
2,F. Diagne,[],26,S. Prcić,[]
8,Y. Jouffre,"[('sub-out', ""75'"")]",28,Y. Gourcuff,"[('yellow-card', ""34'""), ('sub-out', ""56'"")]"
10,C. Doukouré,[],21,B. André,[]
26,I. Sarr,"[('sub-out', ""90'+"")]",6,G. Fernandes,"[('sub-out', ""64'"")]"
24,R. Cohade,"[('sub-out', ""83'"")]",13,G. Sio,"[('yellow-card', ""56'""), ('sub-out', ""80'"")]"
18,C. Diabaté,"[('yellow-card', ""18'"")]",7,N. Mubele,[]
