"
Monaco
","
Nice
"
Starting XI
1,D. Subašić,[],30,Y. Cardinale,[]
25,K. Glik,[],31,Dante,[]
19,D. Sidibé,[],4,P. Baysse,[]
5,Jemerson,"[('yellow-card', ""57'"")]",2,A. Souquet,[]
2,Fabinho,[],29,Dalbert Henrique,[]
23,B. Mendy,[],32,M. Sarr,"[('sub-out', ""64'"")]"
10,Bernardo Silva,"[('sub-out', ""88'"")]",13,V. Eysseric,[]
27,T. Lemar,[],25,W. Cyprien,[]
14,T. Bakayoko,[],6,J. Seri,"[('yellow-card', ""13'"")]"
9,R. Falcao,"[('sub-out', ""90'"")]",9,M. Balotelli,[]
18,V. Germain,"[('sub-out', ""77'"")]",14,A. Plea,[]
