"
Granada
","
Celta de Vigo
"
Starting XI
13,G. Ochoa,[],1,Sergio Álvarez,[]
25,S. Ingason,"[('yellow-card', ""37'"")]",24,F. Roncaglia,[]
20,M. Saunier,[],21,Planas,[]
17,Rúben Vezo,[],20,Sergi Gómez,[]
3,G. Silva,"[('yellow-card', ""81'"")]",5,M. Díaz,"[('yellow-card', ""58'"")]"
5,U. Agbo,[],15,Álvaro Lemos,"[('yellow-card', ""59'"")]"
18,Andreas Pereira,"[('sub-out', ""74'"")]",16,Jozabed ,"[('sub-out', ""80'"")]"
8,M. Wakaso,"[('yellow-card', ""38'"")]",4,Pape Diop,[]
21,R. Krhin,"[('sub-out', ""74'"")]",17,A. Hjulsager,"[('sub-out', ""69'"")]"
9,E. Ponce,"[('yellow-card', ""88'"")]",12,C. Beauvue,"[('sub-out', ""83'"")]"
24,A. Kravets,"[('yellow-card', ""41'""), ('sub-out', ""46'"")]",7,T. Bongonda,[]
