"
Napoli
","
Pescara
"
Starting XI
25,Pepe Reina,[],31,A. Bizzarri,"[('yellow-card', ""54'"")]"
3,I. Strinić,"[('sub-out', ""86'"")]",35,A. Coda,"[('yellow-card', ""40'"")]"
33,Albiol,[],13,D. Župarić,[]
2,E. Hysaj,[],2,A. Crescenzi,[]
62,L. Tonelli,"[('yellow-card', ""43'"")]",6,B. Cristante,[]
17,M. Hamšík,[],8,L. Memushaj,[]
8,Jorginho,[],10,Ahmed Benali,"[('yellow-card', ""44'"")]"
20,P. Zieliński,"[('sub-out', ""65'"")]",5,A. Bruno,"[('sub-out', ""64'"")]"
24,L. Insigne,"[('sub-out', ""80'"")]",7,V. Verre,"[('sub-out', ""70'"")]"
14,D. Mertens,[],17,G. Caprari,[]
7,José Callejón,[],19,A. Gilardino,"[('sub-out', ""70'"")]"
