"
Ajax
","
PSV
"
Starting XI
24,A. Onana,[],1,J. Zoet,[]
4,J. Riedewald,[],15,J. Willems,"[('yellow-card', ""37'""), ('sub-out', ""65'"")]"
3,J. Veltman,[],4,S. Arias,[]
5,D. Sánchez,[],3,H. Moreno,"[('sub-out', ""70'"")]"
22,H. Ziyech,"[('yellow-card', ""73'"")]",5,D. Schwaab,[]
8,D. Sinkgraven,[],23,B. Ramselaar,[]
10,D. Klaassen,[],6,D. Pröpper,[]
7,A. El Ghazi,"[('sub-out', ""21'"")]",18,A. Guardado,"[('sub-out', ""58'"")]"
11,A. Younes,"[('yellow-card', ""86'"")]",7,G. Pereiro,[]
25,K. Dolberg,"[('sub-out', ""26'"")]",9,L. de Jong,[]
20,L. Schöne,[],11,L. Narsingh,[]
