"
Bologna
","
Lazio
"
Starting XI
83,A. Mirante,[],1,T. Strakosha,[]
4,E. Krafth,[],2,W. Hoedt,[]
25,A. Masina,"[('sub-out', ""77'"")]",3,S. de Vrij,[]
20,D. Maietta,"[('yellow-card', ""64'"")]",26,Ş. Radu,[]
18,F. Helander,[],8,D. Basta,[]
2,M. Oikonomou,[],20,L. Biglia,"[('sub-out', ""54'"")]"
16,Á. Nagy,[],21,S. Milinković-Savić,"[('sub-out', ""81'"")]"
31,B. Džemaili,"[('yellow-card', ""72'"")]",16,M. Parolo,[]
6,F. Viviani,"[('sub-out', ""76'"")]",10,Felipe Anderson,"[('sub-out', ""68'"")]"
21,B. Petković,[],19,S. Lulić,[]
9,S. Verdi,"[('sub-out', ""62'"")]",17,C. Immobile,[]
