"
Hull City
","
West Ham United
"
Starting XI
16,E. Jakupovic,[],1,D. Randolph,[]
13,A. Ranocchia,[],22,S. Byram,[]
3,A. Robertson,[],3,A. Cresswell,"[('sub-out', ""68'"")]"
5,H. Maguire,[],23,José Fonte,"[('yellow-card', ""2'"")]"
6,C. Davies,"[('sub-out', ""46'"")]",19,J. Collins,[]
11,S. Clucas,[],7,S. Feghouli,[]
10,A. N'Diaye,"[('yellow-card', ""73'""), ('sub-out', ""79'"")]",10,M. Lanzini,[]
50,L. Marković,[],8,C. Kouyaté,"[('sub-out', ""90'+"")]"
27,Ahmed El Mohamady,[],11,R. Snodgrass,"[('sub-out', ""66'"")]"
9,A. Hernández,"[('sub-out', ""80'"")]",20,A. Ayew,[]
24,O. Niasse,"[('yellow-card', ""58'"")]",9,A. Carroll,"[('yellow-card', ""64'"")]"
