"
Celta de Vigo
","
Deportivo Alavés
"
Starting XI
13,Rubén Blanco,[],1,Fernando Pacheco,[]
22,G. Cabral,"[('yellow-card', ""11'""), ('sub-out', ""50'"")]",5,Laguardia,[]
24,F. Roncaglia,[],24,Z. Feddal,"[('yellow-card', ""22'""), ('sec-yellow-card', ""46'"")]"
3,Fontàs,"[('yellow-card', ""90'+"")]",15,T. Hernández,"[('yellow-card', ""84'"")]"
2,Hugo Mallo,[],6,Marcos Llorente,[]
5,M. Díaz,[],17,Edgar Méndez,"[('yellow-card', ""66'""), ('sub-out', ""77'"")]"
18,D. Wass,[],21,Kiko Femenía,"[('yellow-card', ""20'"")]"
6,N. Radoja,[],8,Víctor Camarasa,"[('sub-out', ""88'"")]"
7,T. Bongonda,[],19,Manu García,[]
9,J. Guidetti,"[('sub-out', ""71'"")]",20,Deyverson,[]
10,Iago Aspas,"[('sub-out', ""90'+"")]",11,Ibai Gómez,"[('sub-out', ""49'"")]"
