"
Lorient
","
Dijon
"
Starting XI
40,B. Lecomte,[],30,B. Reynet,[]
13,M. Ciani,[],23,V. Rüfli,"[('yellow-card', ""56'"")]"
20,S. Moreira,"[('yellow-card', ""86'"")]",2,Á. Lang,"[('yellow-card', ""59'"")]"
15,M. Peybernes,"[('yellow-card', ""29'""), ('sub-out', ""46'"")]",4,J. Lotiès,[]
25,V. Le Goff,[],27,C. Varrault,[]
17,W. Mesloub,"[('yellow-card', ""72'"")]",13,M. Martin,"[('sub-out', ""72'"")]"
19,R. Philippoteaux,"[('sub-out', ""87'"")]",15,F. Balmont,"[('yellow-card', ""62'"")]"
23,A. Wakaso,[],8,P. Lees Melou,[]
10,S. Marveaux,"[('sub-out', ""70'"")]",17,M. Abeid,[]
7,A. Mvuemba,[],9,L. Diony,[]
9,A. Waris,[],11,Júlio Tavares,"[('sub-out', ""80'"")]"
