"
Cagliari
","
Udinese
"
Starting XI
30,M. Storari,[],1,O. Karnezis,"[('yellow-card', ""35'"")]"
23,L. Ceppitelli,[],53,Ali Adnan,[]
19,F. Pisacane,[],2,M. Wagué,"[('yellow-card', ""90'+"")]"
2,Bruno Alves,[],5,Danilo,[]
20,S. Padoin,[],26,S. Kums,[]
8,D. Di Gennaro,"[('yellow-card', ""21'""), ('sub-out', ""62'"")]",6,S. Fofana,[]
3,M. Isla,"[('yellow-card', ""68'"")]",27,S. Widmer,"[('sub-out', ""62'"")]"
18,N. Barella,[],14,J. Jankto,[]
25,M. Sau,"[('yellow-card', ""70'""), ('sub-out', ""83'"")]",19,Ryder Matos,"[('sub-out', ""62'"")]"
17,Diego Farias,"[('sub-out', ""87'"")]",77,C. Théréau,[]
22,M. Borriello,[],9,D. Zapata,"[('sub-out', ""68'"")]"
