"
RB Leipzig
","
Darmstadt 98
"
Starting XI
1,F. Coltorti,[],1,Daniel Heuer ,[]
23,M. Halstenberg,[],17,S. Sirigu,"[('yellow-card', ""62'""), ('sec-yellow-card', ""72'"")]"
4,W. Orban,[],4,A. Sulu,[]
33,M. Compper,[],32,F. Holland,"[('sub-out', ""76'"")]"
3,Bernardo,[],26,P. Banggaard,[]
31,D. Demme,[],7,A. Fedetskiy,"[('sub-out', ""22'"")]"
19,O. Burke,"[('yellow-card', ""42'""), ('sub-out', ""68'"")]",34,Hamit Altıntop,[]
13,S. Ilsanker,[],20,M. Heller,"[('sub-out', ""66'"")]"
7,M. Sabitzer,"[('sub-out', ""76'"")]",33,S. Sam,[]
8,N. Keïta,[],6,M. Vrančić,[]
10,E. Forsberg,"[('sub-out', ""81'"")]",39,S. Schipplock,"[('yellow-card', ""57'"")]"
