"
Wolfsburg
","
Eintracht Frankfurt
"
Starting XI
1,D. Benaglio,[],1,L. Hradecky,[]
5,J. Bruma,[],5,Jesús Vallejo,[]
34,R. Rodríguez,[],15,M. Hector,"[('sub-out', ""58'"")]"
10,J. Draxler,[],6,B. Oczipka,[]
30,P. Seguin,"[('sub-out', ""88'"")]",19,D. Abraham,"[('yellow-card', ""90'"")]"
27,M. Arnold,[],39,Omar Mascarell,"[('yellow-card', ""61'"")]"
23,J. Guilavogui,"[('yellow-card', ""38'"")]",10,M. Fabián,[]
7,D. Caligiuri,[],8,S. Huszti,"[('yellow-card', ""34'""), ('sub-out', ""46'"")]"
22,Luiz Gustavo,"[('yellow-card', ""8'"")]",20,M. Hasebe,[]
13,Y. Gerhardt,[],31,B. Hrgota,[]
33,M. Gómez,"[('yellow-card', ""80'""), ('sub-out', ""88'"")]",17,A. Rebić,"[('yellow-card', ""23'""), ('sub-out', ""76'"")]"
