"
Toronto
","
Atlanta United
"
Starting XI
25,A. Bono,[],25,A. Kann,[]
23,C. Mavinga,"[('sub-out', ""51'"")]",2,T. Mears,[]
3,D. Moor,[],5,L. González Pírez,[]
2,J. Morrow,[],4,G. Garza,[]
15,E. Zavaleta,[],3,M. Parkhurst,[]
33,S. Beitashour,"[('sub-out', ""82'"")]",14,C. Carmona,[]
7,Víctor Vázquez,"[('sub-out', ""73'"")]",24,J. Gressel,"[('sub-out', ""90'+"")]"
4,M. Bradley,[],10,M. Almirón,"[('sub-out', ""82'"")]"
31,A. Cooper,[],18,J. Larentowicz,"[('yellow-card', ""10'"")]"
17,J. Altidore,[],11,Y. Asad,"[('red-card', ""75'"")]"
10,S. Giovinco,[],15,H. Villalba,"[('yellow-card', ""18'""), ('sub-out', ""84'"")]"
