"
Pescara
","
Sassuolo
"
Starting XI
31,A. Bizzarri,[],47,A. Consigli,[]
2,A. Crescenzi,[],28,P. Cannavaro,[]
35,A. Coda,"[('yellow-card', ""20'""), ('sub-out', ""74'"")]",15,F. Acerbi,[]
44,M. Fornasier,[],20,Pol Lirola,"[('sub-out', ""54'"")]"
86,G. Stendardo,[],13,F. Peluso,[]
3,C. Biraghi,[],22,L. Mazzitelli,[]
5,A. Bruno,"[('yellow-card', ""43'"")]",6,L. Pellegrini,"[('yellow-card', ""43'""), ('sub-out', ""81'"")]"
7,V. Verre,"[('sub-out', ""63'"")]",21,A. Aquilani,[]
6,B. Cristante,"[('yellow-card', ""84'"")]",16,M. Politano,"[('yellow-card', ""90'"")]"
17,G. Caprari,"[('yellow-card', ""16'"")]",10,A. Matri,"[('yellow-card', ""25'""), ('sub-out', ""75'"")]"
15,J. Bahebeck,"[('sub-out', ""66'"")]",25,D. Berardi,"[('yellow-card', ""39'"")]"
