"
Toronto
","
Seattle Sounders
"
Starting XI
1,C. Irwin,[],24,S. Frei,[]
3,D. Moor,[],29,R. Torres,[]
15,E. Zavaleta,[],4,T. Mears,[]
6,N. Hagglund,[],14,C. Marshall,"[('yellow-card', ""45'+"")]"
33,S. Beitashour,[],33,J. Jones,"[('yellow-card', ""72'"")]"
2,J. Morrow,[],10,N. Lodeiro,[]
4,M. Bradley,"[('yellow-card', ""90'+"")]",7,C. Roldan,[]
21,J. Osorio,"[('sub-out', ""77'"")]",8,E. Friberg,"[('sub-out', ""66'"")]"
31,A. Cooper,"[('sub-out', ""84'"")]",6,O. Alonso,[]
17,J. Altidore,[],13,J. Morris,"[('sub-out', ""108'"")]"
10,S. Giovinco,"[('sub-out', ""103'"")]",16,N. Valdez,"[('sub-out', ""73'"")]"
