"
Ingolstadt
","
Köln
"
Starting XI
35,M. Hansen,[],1,T. Horn,[]
33,F. Hadergjonaj,[],16,P. Olkowski,"[('yellow-card', ""28'"")]"
18,R. Brégerie,"[('yellow-card', ""61'"")]",5,D. Maroh,[]
34,M. Matip,[],3,D. Heintz,"[('yellow-card', ""83'"")]"
32,M. Tisserand,[],34,K. Rausch,[]
29,M. Suttner,"[('yellow-card', ""37'"")]",14,J. Hector,[]
21,S. Kittel,"[('yellow-card', ""38'""), ('sub-out', ""67'"")]",8,M. Jojić,"[('sub-out', ""70'"")]"
6,A. Morales,"[('sub-out', ""72'"")]",6,M. Höger,"[('sub-out', ""79'"")]"
36,A. Cohen,[],33,M. Lehmann,"[('yellow-card', ""90'+"")]"
7,M. Leckie,[],13,Y. Ōsako,[]
11,D. Lezcano,[],27,A. Modeste,[]
