"
Toulouse
","
Lille
"
Starting XI
40,A. Lafont,"[('yellow-card', ""80'"")]",1,V. Enyeama,"[('yellow-card', ""84'"")]"
20,S. Yago,"[('yellow-card', ""68'"")]",23,A. Soumaoro,[]
5,I. Diop,[],2,S. Corchia,[]
6,C. Jullien,[],25,M. Baša,[]
29,F. Moubandje,[],18,F. Béria,[]
19,Somália,[],21,Y. Bissouma,"[('sub-out', ""46'"")]"
15,C. Jean,"[('sub-out', ""88'"")]",6,I. Amadou,[]
10,O. Trejo,[],8,Xeka,"[('sub-out', ""72'"")]"
23,Y. Bodiger,[],19,Éder,"[('yellow-card', ""51'"")]"
9,M. Braithwaite,"[('sub-out', ""90'"")]",7,A. El Ghazi,"[('sub-out', ""61'"")]"
39,A. Delort,"[('sub-out', ""77'"")]",12,N. de Préville,[]
