"
Darmstadt 98
","
Hamburger SV"
Starting XI
31,M. Esser,[],31,C. Mathenia,[]
4,A. Sulu,"[('yellow-card', ""39'"")]",6,Douglas Santos,[]
23,F. Jungwirth,[],22,M. Ostrzolek,"[('yellow-card', ""83'"")]"
3,A. Milosevic,[],5,J. Djourou,"[('yellow-card', ""43'"")]"
2,L. Guwara,[],24,G. Sakai,[]
17,S. Sirigu,[],2,D. Diekmeier,"[('yellow-card', ""90'+"")]"
30,L. Kleinheisler,"[('sub-out', ""74'"")]",28,G. Jung,[]
6,M. Vrančić,[],8,L. Holtby,[]
18,P. Niemeyer,"[('sub-out', ""81'"")]",11,M. Gregoritsch,"[('sub-out', ""74'"")]"
20,M. Heller,[],27,N. Müller,"[('yellow-card', ""60'""), ('sub-out', ""89'"")]"
16,A. Colak,"[('sub-out', ""61'"")]",17,F. Kostić,"[('sub-out', ""84'"")]"
