"
Leganés
","
Espanyol
"
Starting XI
13,Iago Herrerín,[],13,Diego López,[]
2,Tito,[],23,D. Reyes,[]
5,M. Mantovani,[],12,Aaron Martín,[]
4,Adrián Marín,[],15,David López,[]
22,D. Siovas,[],28,Marc Roca,[]
8,Gabriel,[],14,José Jurado,"[('sub-out', ""86'"")]"
12,Erik Morán,[],16,Javi López,[]
11,A. Szymanowski,"[('sub-out', ""88'"")]",18,Javi Fuego,"[('yellow-card', ""53'"")]"
21,Rubén Pérez,"[('yellow-card', ""63'""), ('sub-out', ""68'"")]",7,Gerard Moreno,[]
25,N. El Zhar,[],10,F. Caicedo,"[('sub-out', ""65'"")]"
9,Guerrero,"[('sub-out', ""62'"")]",19,P. Piatti,"[('sub-out', ""76'"")]"
