"
Twente
","
NEC
"
Starting XI
1,N. Marsman,[],1,J. Delle,[]
2,H. ter Avest,[],3,D. Dumić,[]
25,P. Bijen,[],4,W. Golla,[]
3,J. Andersen,"[('sub-out', ""76'"")]",24,A. Fomitschow,[]
28,J. van der Lely,[],2,M. Heinloth,"[('sub-out', ""60'"")]"
22,K. Mokotjo,[],34,G. Breinburg,"[('yellow-card', ""51'""), ('sub-out', ""61'"")]"
19,F. Jensen,"[('sub-out', ""68'"")]",16,F. Kadioglu,"[('sub-out', ""75'"")]"
43,M. Klich,[],8,Janio Bikel,"[('yellow-card', ""87'"")]"
14,Y. Yeboah,"[('sub-out', ""84'"")]",9,T. Awoniyi,[]
17,E. Ünal,[],20,M. Rayhi,[]
10,B. Celina,[],17,J. Grot,[]
