"
Necaxa
","
Monterrey
"
Starting XI
1,M. Barovero,[],1,H. González,[]
33,M. De Luna,[],18,L. Fuentes,[]
28,S. Meza,[],15,J. Basanta,[]
3,M. González,[],4,I. Piris,[]
26,Jairo González,[],3,C. Montes,[]
8,X. Báez,[],14,Alfonso González,"[('sub-out', ""69'"")]"
22,E. Puch,"[('sub-out', ""62'"")]",16,C. Ortiz,"[('sub-out', ""69'"")]"
11,J. Isijara,"[('sub-out', ""80'"")]",21,J. Molina,[]
16,M. Iturra,[],8,D. Pabón,[]
19,C. Riaño,"[('sub-out', ""74'"")]",23,Y. Chará,"[('sub-out', ""80'"")]"
18,F. Gallegos,[],7,Rogelio Funes Mori,[]
