"
Athletic Club
","
Atlético Madrid
"
Starting XI
1,Iraizoz,[],1,Moyà,[]
6,San José,[],24,J. Giménez,"[('yellow-card', ""90'+"")]"
4,A. Laporte,[],2,D. Godín,[]
15,Lekue,[],16,Š. Vrsaljko,[]
2,Bóveda,[],3,Filipe Luis,[]
24,Balenziaga,[],14,Gabi,"[('yellow-card', ""47'""), ('sub-out', ""58'"")]"
22,Raúl García,[],10,Y. Carrasco,"[('yellow-card', ""64'""), ('sub-out', ""65'"")]"
8,Iturraspe,"[('yellow-card', ""63'""), ('sub-out', ""89'"")]",6,Koke,[]
18,De Marcos,[],8,Saúl,[]
10,Muniain,"[('sub-out', ""83'"")]",7,A. Griezmann,[]
11,Iñaki Williams,"[('yellow-card', ""36'""), ('sub-out', ""83'"")]",21,K. Gameiro,"[('sub-out', ""65'"")]"
