"
Monaco
","
Bordeaux
"
Starting XI
1,D. Subašić,[],16,C. Carrasso,[]
25,K. Glik,[],6,I. Lewczuk,[]
19,D. Sidibé,[],3,D. Contento,[]
5,Jemerson,[],5,N. Pallois,"[('yellow-card', ""90'+"")]"
2,Fabinho,"[('yellow-card', ""27'"")]",2,M. Gajić,"[('yellow-card', ""88'"")]"
23,B. Mendy,[],18,J. Plašil,[]
27,T. Lemar,"[('sub-out', ""65'"")]",13,Y. Sankhare,[]
8,João Moutinho,[],23,V. Vada,"[('sub-out', ""76'"")]"
10,Bernardo Silva,"[('sub-out', ""82'"")]",24,G. Laborde,"[('sub-out', ""76'"")]"
18,V. Germain,"[('sub-out', ""76'"")]",11,F. Kamano,[]
29,K. Mbappe ,[],25,Malcom,"[('sub-out', ""76'"")]"
