"
Middlesbrough
","
Manchester City
"
Starting XI
12,B. Guzan,[],1,C. Bravo,[]
5,B. Espinosa,"[('sub-out', ""50'"")]",24,J. Stones,[]
2,Fábio,[],5,P. Zabaleta,[]
17,Barragán,"[('yellow-card', ""17'"")]",22,G. Clichy,[]
6,B. Gibson,[],30,N. Otamendi,[]
14,M. de Roon,"[('yellow-card', ""83'"")]",42,Y. Touré,"[('sub-out', ""86'"")]"
7,G. Leadbitter,"[('yellow-card', ""45'""), ('sub-out', ""66'"")]",7,R. Sterling,[]
37,Adama Traoré,"[('yellow-card', ""45'+"")]",17,K. De Bruyne,[]
8,A. Clayton,[],21,David Silva,[]
18,C. Stuani,[],19,L. Sané,"[('sub-out', ""70'"")]"
29,R. Gestede,"[('sub-out', ""26'"")]",10,S. Agüero,"[('sub-out', ""90'+"")]"
