"
Pachuca
","
Guadalajara
"
Starting XI
21,Ó. Pérez,[],30,R. Cota,[]
33,S. Medina,[],6,Edwin Hernández,[]
4,O. González,[],2,O. Alanís,[]
26,E. Aguirre,"[('sub-out', ""77'"")]",3,C. Salcido,"[('yellow-card', ""71'"")]"
12,E. García,[],7,O. Pineda,"[('sub-out', ""66'"")]"
311,F. Figueroa,"[('sub-out', ""65'"")]",18,N. Calderón,"[('sub-out', ""63'"")]"
6,R. López,"[('yellow-card', ""90'"")]",23,J. Vázquez,[]
25,R. Alvarado,"[('sub-out', ""46'"")]",14,Á. Zaldívar,[]
16,J. Hernández,"[('yellow-card', ""17'"")]",97,M. Benítez,"[('sub-out', ""53'"")]"
8,H. Lozano,[],21,C. Fierro,[]
29,F. Jara,[],17,J. Sánchez,"[('yellow-card', ""45'"")]"
