"
Leicester City
","
Manchester City
"
Starting XI
21,R. Zieler,[],1,C. Bravo,[]
28,C. Fuchs,[],3,B. Sagna,[]
17,D. Simpson,"[('yellow-card', ""19'"")]",5,P. Zabaleta,[]
5,W. Morgan,[],11,A. Kolarov,[]
6,R. Huth,[],24,J. Stones,[]
13,D. Amartey,[],17,K. De Bruyne,[]
10,A. King,[],21,David Silva,[]
11,M. Albrighton,[],8,İ. Gündoğan,"[('sub-out', ""68'"")]"
9,J. Vardy,"[('sub-out', ""88'"")]",6,Fernando,"[('yellow-card', ""67'"")]"
19,I. Slimani,"[('sub-out', ""78'"")]",15,Jesús Navas,"[('sub-out', ""58'"")]"
26,R. Mahrez,"[('yellow-card', ""57'""), ('sub-out', ""90'+"")]",72,K. Iheanacho,"[('sub-out', ""58'"")]"
