"
Olympique Marseille
","
Rennes
"
Starting XI
16,Y. Pelé,[],1,B. Costil,[]
21,P. Evra,"[('sub-out', ""75'"")]",24,L. Baal,[]
13,G. Sertic,[],5,Pedro Mendes,[]
6,Rolando,[],32,J. Gnagnon,[]
11,D. Payet,[],29,R. Danzé,[]
29,A. Zambo Anguissa,[],21,B. André,[]
26,F. Thauvin,"[('sub-out', ""86'"")]",26,S. Prcić,[]
8,M. Sanson,[],8,C. Chantôme,"[('sub-out', ""15'"")]"
27,M. Lopez,"[('sub-out', ""79'"")]",18,M. Amalfitano,"[('sub-out', ""21'"")]"
19,W. Vainqueur,"[('yellow-card', ""61'"")]",13,G. Sio,[]
14,C. N'Jie,[],7,N. Mubele,"[('sub-out', ""69'"")]"
