"
PSV
","
Go Ahead Eagles
"
Starting XI
1,J. Zoet,[],1,T. Zwarthoed,[]
4,S. Arias,[],32,J. Groenbast,[]
20,J. Brenet,[],23,N. Nieveld,"[('yellow-card', ""90'+"")]"
3,H. Moreno,[],4,X. Schenk,[]
5,D. Schwaab,[],3,S. Fischer,[]
23,B. Ramselaar,[],35,R. Achenteh,[]
6,D. Pröpper,[],24,M. Ritzmaier,"[('sub-out', ""88'"")]"
25,O. Zinchenko,"[('sub-out', ""83'"")]",6,S. Duits,"[('yellow-card', ""54'"")]"
7,G. Pereiro,"[('sub-out', ""64'"")]",11,R. Wolters,"[('sub-out', ""60'"")]"
9,L. de Jong,[],77,J. Antonia,"[('sub-out', ""74'"")]"
11,L. Narsingh,"[('sub-out', ""60'"")]",14,D. Maatsen,[]
