"
Atlético Madrid
","
Osasuna
"
Starting XI
13,J. Oblak,[],25,S. Sirigu,"[('yellow-card', ""88'"")]"
20,Juanfran,[],21,Carlos Clerc,"[('sub-out', ""57'"")]"
19,L. Hernández,[],6,Oier,"[('yellow-card', ""54'"")]"
3,Filipe Luis,"[('sub-out', ""67'"")]",16,Fuentes,"[('yellow-card', ""90'"")]"
2,D. Godín,[],5,David García,[]
24,J. Giménez,"[('yellow-card', ""25'"")]",14,Fausto Tienza,"[('sub-out', ""77'"")]"
10,Y. Carrasco,[],11,Álex Berenguer,[]
22,T. Partey,[],35,Olavide,"[('sub-out', ""57'"")]"
23,N. Gaitán,"[('sub-out', ""76'"")]",8,G. Čaušić,[]
9,Fernando Torres,"[('sub-out', ""72'"")]",19,Kenan,"[('yellow-card', ""43'"")]"
11,Á. Correa,[],7,Sergio León,[]
