"
Vancouver Whitecaps
","
LA Galaxy
"
Starting XI
1,D. Ousted,[],31,C. Diop,[]
4,K. Waston,[],3,A. Cole,"[('sub-out', ""82'"")]"
25,S. Williams,[],37,J. Van Damme,[]
26,T. Parker,[],5,D. Steres,[]
2,J. Harvey,"[('sub-out', ""90'+"")]",16,N. Smith,[]
7,C. Bolaños,[],7,R. Alessandrini,[]
13,C. Techera,[],8,João Pedro,[]
15,M. Laba,[],13,J. Jones,"[('yellow-card', ""77'"")]"
8,A. Jacobson,"[('sub-out', ""64'"")]",24,E. Boateng,"[('sub-out', ""79'"")]"
67,A. Davies,[],32,J. McBean,"[('yellow-card', ""60'""), ('sub-out', ""67'"")]"
19,E. Hurtado,"[('sub-out', ""46'"")]",10,G. dos Santos,[]
