"
Willem II
","
Heracles
"
Starting XI
1,K. Lamprou,[],1,B. Castro,"[('red-card', ""21'"")]"
29,D. Lachman,[],27,J. Hoogma,[]
5,D. Koppers,"[('sub-out', ""83'"")]",3,M. te Wierik,[]
26,K. Tshimanga,[],12,W. Droste,"[('yellow-card', ""42'"")]"
4,J. Peters,[],21,R. Gosens,[]
46,P. van Anholt,[],8,L. Duarte,"[('sub-out', ""23'"")]"
8,T. Haye,"[('sub-out', ""67'"")]",20,P. van Ooijen,[]
20,A. Kali,[],14,J. Pelupessy,[]
25,E. Lieftink,[],19,V. Vermeij,[]
58,O. Oularé,"[('sub-out', ""59'"")]",17,B. Kuwas,"[('sub-out', ""81'"")]"
9,Fran Sol,[],7,B. Darri,"[('sub-out', ""63'"")]"
