"
Real Madrid
","
Real Betis
"
Starting XI
1,K. Navas,[],13,Adán,[]
6,Nacho,[],23,A. Mandi,"[('sub-out', ""84'"")]"
4,Sergio Ramos,[],20,G. Pezzella,[]
12,Marcelo,"[('yellow-card', ""87'"")]",14,R. Durmisi,[]
2,Daniel Carvajal,[],21,A. Toșca,[]
8,T. Kroos,[],12,C. Piccini,"[('yellow-card', ""30'""), ('sec-yellow-card', ""78'"")]"
10,J. Rodríguez,"[('sub-out', ""69'"")]",22,D. Brašanac,"[('sub-out', ""86'"")]"
22,Isco,"[('sub-out', ""79'"")]",7,Rubén Pardo,[]
19,L. Modrić,[],10,Dani Ceballos,[]
7,Cristiano Ronaldo,[],24,Rubén Castro,"[('sub-out', ""64'"")]"
21,Álvaro Morata,"[('sub-out', ""71'"")]",9,A. Sanabria,[]
