"
Schalke 04
","
Freiburg"
Starting XI
1,R. Fährmann,[],1,A. Schwolow,[]
4,B. Höwedes,[],15,P. Stenzel,"[('sub-out', ""79'"")]"
20,T. Kehrer,[],4,C. Söyüncü,[]
6,S. Kolašinac,[],5,M. Gulde,[]
8,L. Goretzka,[],30,C. Günter,[]
5,J. Geis,"[('yellow-card', ""42'""), ('sub-out', ""59'"")]",17,L. Kübler,"[('sub-out', ""63'"")]"
11,Y. Konoplyanka,[],8,M. Frantz,[]
10,N. Bentaleb,[],32,V. Grifo,[]
21,A. Schöpf,[],19,J. Haberer,[]
7,M. Meyer,"[('sub-out', ""87'"")]",23,J. Schuster,[]
16,F. Reese,"[('sub-out', ""68'"")]",7,F. Niederlechner,"[('sub-out', ""83'"")]"
