"
Manchester United
","
Middlesbrough
"
Starting XI
1,David de Gea,[],26,Víctor Valdés,[]
12,C. Smalling,"[('sub-out', ""72'"")]",5,B. Espinosa,[]
3,E. Bailly,[],25,C. Chambers,"[('yellow-card', ""90'+"")]"
25,A. Valencia,[],3,G. Friend,[]
21,Ander Herrera,[],6,B. Gibson,[]
27,M. Fellaini,"[('sub-out', ""64'"")]",34,A. Forshaw,[]
22,H. Mkhitaryan,[],19,S. Downing,"[('sub-out', ""63'"")]"
6,P. Pogba,[],7,G. Leadbitter,"[('sub-out', ""78'"")]"
17,D. Blind,"[('yellow-card', ""57'""), ('sub-out', ""64'"")]",37,Adama Traoré,"[('sub-out', ""82'"")]"
11,A. Martial,[],14,M. de Roon,[]
9,Z. Ibrahimović,[],10,Álvaro Negredo,[]
