"
Feyenoord
","
AZ
"
Starting XI
1,K. Vermeer,[],24,T. Krul,[]
6,J. van der Heijden,[],4,R. Vlaar,"[('sub-out', ""77'"")]"
2,R. Karsdorp,[],17,J. Svensson,"[('yellow-card', ""58'"")]"
18,M. Nelom,[],23,D. Luckassen,[]
33,Eric Botteghin,[],5,R. Haps,[]
10,T. Vilhena,[],20,M. Seuntjens,"[('yellow-card', ""13'"")]"
28,J. Toornstra,[],8,J. van Overeem,[]
8,K. El Ahmadi,[],30,S. Wuytens,[]
19,S. Berghuis,"[('sub-out', ""83'"")]",28,L. Garcia,"[('sub-out', ""61'"")]"
7,D. Kuijt,"[('sub-out', ""65'"")]",7,A. Jahanbakhsh,[]
9,N. Jørgensen,"[('sub-out', ""83'"")]",9,W. Weghorst,[]
