"
Guadalajara
","
Tijuana
"
Starting XI
30,R. Cota,[],25,G. Lajud,"[('yellow-card', ""90'"")]"
6,Edwin Hernández,"[('sub-out', ""80'"")]",19,E. Aguilera,"[('sub-out', ""30'"")]"
3,C. Salcido,[],6,J. Valenzuela,[]
2,O. Alanís,[],16,M. Orozco,[]
10,E. López,[],15,D. Pérez,[]
7,O. Pineda,[],5,G. Rodríguez,"[('yellow-card', ""23'"")]"
20,R. Pizarro,"[('yellow-card', ""32'"")]",18,A. Hurtado,[]
25,M. Pérez,[],8,J. Corona,[]
17,J. Sánchez,"[('sub-out', ""77'"")]",10,I. Malcorra,"[('yellow-card', ""62'""), ('sub-out', ""72'"")]"
14,Á. Zaldívar,"[('sub-out', ""86'"")]",9,M. Caraglio,"[('sub-out', ""76'"")]"
9,A. Pulido,[],20,P. Arriola,[]
