"
Bayer Leverkusen
","
Bayern München
"
Starting XI
1,B. Leno,[],1,M. Neuer,[]
21,Ö. Toprak,[],27,D. Alaba,[]
13,R. Hilbert,[],13,Rafinha,[]
16,T. Jedvaj,"[('yellow-card', ""50'""), ('sec-yellow-card', ""59'"")]",11,Douglas Costa,"[('sub-out', ""60'"")]"
18,Wendell,[],23,A. Vidal,[]
44,K. Kampl,[],6,Thiago Alcântara,[]
15,J. Baumgartlinger,[],18,Juan Bernat,[]
29,K. Havertz,"[('sub-out', ""88'"")]",32,J. Kimmich,[]
20,C. Aránguiz,"[('yellow-card', ""37'""), ('sub-out', ""62'"")]",8,Javi Martínez,"[('sub-out', ""72'"")]"
19,J. Brandt,"[('sub-out', ""66'"")]",29,K. Coman,"[('sub-out', ""70'"")]"
31,K. Volland,[],25,T. Müller,[]
