"
Cruz Azul
","
Chiapas
"
Starting XI
1,José Corona,[],23,M. Muñoz,[]
6,J. Velázquez,[],20,F. Araújo,"[('yellow-card', ""35'"")]"
16,A. Aldrete,[],34,A. Mosquera,[]
2,O. Mendoza,[],2,B. Angulo,[]
4,J. Domínguez,[],18,D. Villalpando,[]
5,F. Silva,"[('yellow-card', ""27'""), ('sub-out', ""56'"")]",105,E. Sandez,"[('sub-out', ""72'"")]"
14,M. Rodríguez,"[('sub-out', ""75'"")]",28,Lucas Silva,[]
8,G. Peñalba,[],22,Matheus,[]
9,J. Rojas,"[('yellow-card', ""33'""), ('sec-yellow-card', ""85'"")]",7,L. Mendoza,"[('sub-out', ""63'"")]"
7,M. Cauteruccio,[],35,Luís Leal,"[('yellow-card', ""89'"")]"
13,Á. Mena,"[('yellow-card', ""54'""), ('sub-out', ""80'"")]",11,F. Arizala,"[('sub-out', ""53'"")]"
