"
Ingolstadt
","
RB Leipzig"
Starting XI
35,M. Hansen,"[('sub-out', ""58'"")]",32,P. Gulácsi,[]
34,M. Matip,[],4,W. Orban,[]
32,M. Tisserand,[],23,M. Halstenberg,[]
33,F. Hadergjonaj,"[('yellow-card', ""90'+"")]",20,B. Schmitz,[]
3,A. Jung,[],13,S. Ilsanker,"[('yellow-card', ""90'+"")]"
6,A. Morales,[],7,M. Sabitzer,"[('yellow-card', ""34'"")]"
10,P. Groß,"[('sub-out', ""86'"")]",8,N. Keïta,[]
8,Roger,[],31,D. Demme,[]
36,A. Cohen,[],10,E. Forsberg,[]
11,D. Lezcano,"[('sub-out', ""64'"")]",11,T. Werner,"[('yellow-card', ""61'""), ('sub-out', ""70'"")]"
7,M. Leckie,"[('yellow-card', ""90'+""), ('sec-yellow-card', ""90'+"")]",9,Y. Poulsen,"[('sub-out', ""55'"")]"
