"
Chelsea
","
Peterborough United
"
Starting XI
1,A. Begović,[],1,L. McGee,[]
26,J. Terry,"[('red-card', ""67'"")]",3,A. Hughes,"[('sub-out', ""83'"")]"
5,K. Zouma,[],2,M. Smith,[]
2,B. Ivanović,[],5,R. Tafazolli,"[('yellow-card', ""33'"")]"
24,G. Cahill,"[('sub-out', ""57'"")]",8,C. Forrester,"[('yellow-card', ""23'"")]"
29,N. Chalobah,[],9,L. Angol,[]
22,Willian,"[('sub-out', ""73'"")]",18,L. Lopes,[]
11,Pedro,[],4,M. Bostwick,[]
14,R. Loftus-Cheek,"[('sub-out', ""70'"")]",7,G. Edwards,"[('sub-out', ""58'"")]"
4,Fàbregas,"[('yellow-card', ""24'"")]",21,T. Nichols,[]
23,M. Batshuayi,[],11,M. Maddison,"[('sub-out', ""57'"")]"
