"
Schalke 04
","
Borussia Dortmund
"
Starting XI
1,R. Fährmann,[],38,R. Bürki,[]
20,T. Kehrer,[],29,M. Schmelzer,"[('sub-out', ""79'"")]"
31,M. Nastasić,[],25,S. Papastathopoulos,"[('yellow-card', ""90'+"")]"
23,Coke,"[('sub-out', ""70'"")]",26,Ł. Piszczek,[]
4,B. Höwedes,[],5,Bartra,[]
8,L. Goretzka,[],27,G. Castro,[]
10,N. Bentaleb,"[('yellow-card', ""90'+"")]",30,F. Passlack,"[('sub-out', ""73'"")]"
18,D. Caligiuri,[],33,J. Weigl,[]
17,B. Stambouli,"[('sub-out', ""70'"")]",23,S. Kagawa,"[('sub-out', ""87'"")]"
13,E. Choupo-Moting,[],7,O. Dembélé,[]
19,G. Burgstaller,"[('sub-out', ""85'"")]",17,P. Aubameyang,"[('yellow-card', ""54'"")]"
