"
Real Betis
","
Eibar
"
Starting XI
13,Adán,[],1,Yoel,[]
14,R. Durmisi,[],7,Ander Capa,"[('yellow-card', ""36'"")]"
4,Bruno González,"[('yellow-card', ""23'"")]",19,Luna,[]
20,G. Pezzella,"[('yellow-card', ""69'"")]",20,F. Lejeune,"[('yellow-card', ""65'"")]"
21,A. Toșca,[],4,Ramis,"[('sub-out', ""26'"")]"
2,Rafa Navarro,[],5,G. Escalante,"[('sub-out', ""63'"")]"
22,D. Brašanac,[],21,Pedro León,[]
17,Joaquín,"[('sub-out', ""73'"")]",14,Dani García,"[('yellow-card', ""75'"")]"
7,Rubén Pardo,"[('yellow-card', ""80'""), ('sub-out', ""84'"")]",9,Sergi Enrich,[]
8,J. Martin,"[('yellow-card', ""21'""), ('sub-out', ""62'"")]",25,Bebé,"[('sub-out', ""46'"")]"
19,Álex Alegría,[],17,Kike,"[('yellow-card', ""85'"")]"
